137,  1.15448000e-02,  5.52298000e-02,  2.50000000e-03,  1.48509309e-06,  4.45304795e-06,  0.00000000e+00
138,  1.32469000e-02,  5.50464000e-02,  2.50000000e-03,  1.44799628e-06,  4.60691535e-06,  0.00000000e+00
139,  2.08140000e-03,  5.83148000e-02,  2.50000000e-03,  1.54629049e-06,  4.33088144e-06,  0.00000000e+00
140,  4.13570000e-03,  5.81453000e-02,  2.50000000e-03,  1.50251856e-06,  4.39997029e-06,  0.00000000e+00
141,  6.17220000e-03,  5.79844000e-02,  2.50000000e-03,  1.45339220e-06,  4.45986780e-06,  0.00000000e+00
142,  8.20490000e-03,  5.77627000e-02,  2.50000000e-03,  1.40364864e-06,  4.52261020e-06,  0.00000000e+00
143,  1.01932000e-02,  5.75000000e-02,  2.50000000e-03,  1.35378934e-06,  4.60236151e-06,  0.00000000e+00
144,  1.21252000e-02,  5.72160000e-02,  2.50000000e-03,  1.30668752e-06,  4.72507145e-06,  0.00000000e+00
145,  1.40123000e-02,  5.69209000e-02,  2.50000000e-03,  1.27087515e-06,  4.92280060e-06,  0.00000000e+00
146,  2.17520000e-03,  6.06485000e-02,  2.50000000e-03,  1.39119538e-06,  4.52109816e-06,  0.00000000e+00
147,  4.28430000e-03,  6.04352000e-02,  2.50000000e-03,  1.34354684e-06,  4.59808052e-06,  0.00000000e+00
148,  6.37480000e-03,  6.03204000e-02,  2.50000000e-03,  1.28275542e-06,  4.67878408e-06,  0.00000000e+00
149,  8.57130000e-03,  5.99909000e-02,  2.50000000e-03,  1.22508152e-06,  4.75389697e-06,  0.00000000e+00
150,  1.07089000e-02,  5.96005000e-02,  2.50000000e-03,  1.16757417e-06,  4.85045894e-06,  0.00000000e+00
151,  1.28066000e-02,  5.91800000e-02,  2.50000000e-03,  1.11228178e-06,  4.99082535e-06,  0.00000000e+00
152,  1.49279000e-02,  5.87149000e-02,  2.50000000e-03,  1.07641881e-06,  5.21576658e-06,  0.00000000e+00
153,  3.05607000e-02,  9.77168000e-02,  2.50000000e-03,  3.40137234e-07,  7.49841138e-06,  0.00000000e+00
154,  3.27391000e-02,  9.77565000e-02,  2.50000000e-03,  3.20945276e-07,  7.48011962e-06,  0.00000000e+00
155,  3.49050000e-02,  9.77996000e-02,  2.50000000e-03,  2.99010850e-07,  7.45751277e-06,  0.00000000e+00
156,  3.70656000e-02,  9.78454000e-02,  2.50000000e-03,  2.73829869e-07,  7.43218789e-06,  0.00000000e+00
157,  3.92236000e-02,  9.78929000e-02,  2.50000000e-03,  2.45115473e-07,  7.40571704e-06,  0.00000000e+00
158,  4.13803000e-02,  9.79411000e-02,  2.50000000e-03,  2.12902052e-07,  7.37985692e-06,  0.00000000e+00
159,  4.35361000e-02,  9.79889000e-02,  2.50000000e-03,  1.77480558e-07,  7.35605545e-06,  0.00000000e+00
160,  4.56912000e-02,  9.80357000e-02,  2.50000000e-03,  1.39473883e-07,  7.33546722e-06,  0.00000000e+00
161,  4.78459000e-02,  9.80812000e-02,  2.50000000e-03,  9.96607952e-08,  7.31830369e-06,  0.00000000e+00
162,  4.78392000e-02,  9.61621000e-02,  2.50000000e-03,  8.55496225e-08,  7.20632761e-06,  0.00000000e+00
163,  4.78320000e-02,  9.42427000e-02,  2.50000000e-03,  7.42626654e-08,  7.09302185e-06,  0.00000000e+00
164,  4.78240000e-02,  9.23231000e-02,  2.50000000e-03,  6.60238726e-08,  6.97779706e-06,  0.00000000e+00
165,  4.78153000e-02,  9.04031000e-02,  2.50000000e-03,  6.03862560e-08,  6.85998020e-06,  0.00000000e+00
166,  4.78061000e-02,  8.84823000e-02,  2.50000000e-03,  5.67412073e-08,  6.73897466e-06,  0.00000000e+00
167,  4.77969000e-02,  8.65605000e-02,  2.50000000e-03,  5.40330838e-08,  6.61418380e-06,  0.00000000e+00
168,  4.77886000e-02,  8.46375000e-02,  2.50000000e-03,  5.12964178e-08,  6.48509513e-06,  0.00000000e+00
169,  4.77825000e-02,  8.27129000e-02,  2.50000000e-03,  4.70318469e-08,  6.35121023e-06,  0.00000000e+00
170,  4.77806000e-02,  8.07867000e-02,  2.50000000e-03,  3.99521838e-08,  6.21210711e-06,  0.00000000e+00
171,  4.77857000e-02,  7.88589000e-02,  2.50000000e-03,  2.80577162e-08,  6.06744334e-06,  0.00000000e+00
172,  4.78008000e-02,  7.69293000e-02,  2.50000000e-03,  9.69049641e-09,  5.91689695e-06,  0.00000000e+00
173,  4.78299000e-02,  7.49974000e-02,  2.50000000e-03, -1.76109456e-08,  5.76026696e-06,  0.00000000e+00
174,  4.78760000e-02,  7.30602000e-02,  2.50000000e-03, -5.58778268e-08,  5.59726186e-06,  0.00000000e+00
175,  4.79423000e-02,  7.11097000e-02,  2.50000000e-03, -1.07639281e-07,  5.42734597e-06,  0.00000000e+00
176,  4.59623000e-02,  7.03729000e-02,  2.50000000e-03, -7.20729361e-08,  5.43935676e-06,  0.00000000e+00
177,  4.39737000e-02,  6.96197000e-02,  2.50000000e-03, -3.68843835e-08,  5.46299589e-06,  0.00000000e+00
178,  4.19283000e-02,  6.88268000e-02,  2.50000000e-03,  1.25528143e-09,  5.49823017e-06,  0.00000000e+00
